author_openalex_id,topic,period_a_from,period_a_to,period_b_from,period_b_to,pubs_a,pubs_b,cites_a,cites_b,label
A5101520487,Evolution and Paleontology Studies,1959,2014,2015,2026,0,1,0,11,Emerging
A5101520487,Ichthyology and Marine Biology,1959,2014,2015,2026,0,1,0,11,Emerging
A5101520487,Paleontology and Evolutionary Biology,1959,2014,2015,2026,0,1,0,11,Emerging
A5101523737,Enhanced Oil Recovery Techniques,1959,2014,2015,2026,0,1,0,26,Emerging
A5101523737,Hydraulic Fracturing and Reservoir Analysis,1959,2014,2015,2026,0,1,0,26,Emerging
A5101523737,Hydrocarbon exploration and reservoir analysis,1959,2014,2015,2026,0,1,0,26,Emerging
A5101548202,Geochemistry and Geologic Mapping,1959,2014,2015,2026,0,1,0,0,Emerging
A5101548202,Geological and Geophysical Studies,1959,2014,2015,2026,0,1,0,0,Emerging
A5101548202,Hydrocarbon exploration and reservoir analysis,1959,2014,2015,2026,0,1,0,0,Emerging
A5101550035,Geological formations and processes,1959,2014,2015,2026,0,1,0,15,Emerging
A5101550035,Geology and Paleoclimatology Research,1959,2014,2015,2026,0,1,0,15,Emerging
A5101550035,Hydrocarbon exploration and reservoir analysis,1959,2014,2015,2026,0,1,0,15,Emerging
A5101550036,Geological formations and processes,1959,2014,2015,2026,0,2,0,16,Emerging
A5101550036,Hydrocarbon exploration and reservoir analysis,1959,2014,2015,2026,0,2,0,16,Emerging
A5101550036,Paleontology and Stratigraphy of Fossils,1959,2014,2015,2026,0,2,0,16,Emerging
A5101556006,earthquake and tectonic studies,1959,2014,2015,2026,2,0,207,0,Declining
A5101556006,Geochemistry and Geologic Mapping,1959,2014,2015,2026,2,0,116,0,Declining
A5101556006,Geological and Geochemical Analysis,1959,2014,2015,2026,4,0,323,0,Declining
A5101556006,High-pressure geophysics and materials,1959,2014,2015,2026,4,0,323,0,Declining
A5101573914,earthquake and tectonic studies,1959,2014,2015,2026,0,1,0,12,Emerging
A5101573914,Geochemistry and Geologic Mapping,1959,2014,2015,2026,0,1,0,12,Emerging
A5101573914,Geological and Geochemical Analysis,1959,2014,2015,2026,0,1,0,12,Emerging
A5101589308,demographic modeling and climate adaptation,1959,2014,2015,2026,0,1,0,1,Emerging
A5101589308,Evolution and Paleontology Studies,1959,2014,2015,2026,0,1,0,2,Emerging
A5101589308,Geology and Paleoclimatology Research,1959,2014,2015,2026,0,1,0,2,Emerging
A5101589308,Marine and coastal ecosystems,1959,2014,2015,2026,0,1,0,1,Emerging
A5101589308,Oceanographic and Atmospheric Processes,1959,2014,2015,2026,0,1,0,1,Emerging
A5101589308,Pleistocene-Era Hominins and Archaeology,1959,2014,2015,2026,0,1,0,2,Emerging
A5101589748,Hydraulic Fracturing and Reservoir Analysis,1959,2014,2015,2026,0,1,0,25,Emerging
A5101589748,Hydrocarbon exploration and reservoir analysis,1959,2014,2015,2026,0,1,0,25,Emerging
A5101589748,Petroleum Processing and Analysis,1959,2014,2015,2026,0,1,0,25,Emerging
A5101591748,Geological formations and processes,1959,2014,2015,2026,0,1,0,14,Emerging
A5101591748,Geology and Paleoclimatology Research,1959,2014,2015,2026,0,1,0,14,Emerging
A5101591748,Methane Hydrates and Related Phenomena,1959,2014,2015,2026,0,1,0,14,Emerging
A5101594399,Algal biology and biofuel production,1959,2014,2015,2026,0,1,0,0,Emerging
A5101594399,Diatoms and Algae Research,1959,2014,2015,2026,0,1,0,0,Emerging
A5101594399,Marine Biology and Ecology Research,1959,2014,2015,2026,0,1,0,0,Emerging
A5101594399,Paleontology and Stratigraphy of Fossils,1959,2014,2015,2026,0,1,0,0,Emerging
A5101594399,Polar Research and Ecology,1959,2014,2015,2026,0,2,0,0,Emerging
A5101600176,Drilling and Well Engineering,1959,2014,2015,2026,0,1,0,0,Emerging
A5101600176,Hydrocarbon exploration and reservoir analysis,1959,2014,2015,2026,0,1,0,0,Emerging
A5101600176,Reservoir Engineering and Simulation Methods,1959,2014,2015,2026,0,1,0,0,Emerging
A5101602655,Drilling and Well Engineering,1959,2014,2015,2026,0,1,0,0,Emerging
A5101602655,Geological Formations and Processes Exploration,1959,2014,2015,2026,0,1,0,0,Emerging
A5101602655,Rock Mechanics and Modeling,1959,2014,2015,2026,0,1,0,0,Emerging
A5101617054,Geochemistry and Geologic Mapping,1959,2014,2015,2026,0,1,0,57,Emerging
A5101617054,Geological and Geochemical Analysis,1959,2014,2015,2026,0,1,0,57,Emerging
A5101617054,Paleontology and Stratigraphy of Fossils,1959,2014,2015,2026,0,1,0,57,Emerging
A5101636606,Aluminum toxicity and tolerance in plants and animals,1959,2014,2015,2026,0,1,0,0,Emerging
A5101636606,Ion channel regulation and function,1959,2014,2015,2026,0,1,0,0,Emerging
A5101636606,Ion Channels and Receptors,1959,2014,2015,2026,0,1,0,0,Emerging
A5101636606,Magnesium Alloys: Properties and Applications,1959,2014,2015,2026,0,1,0,0,Emerging
A5101636606,Magnesium in Health and Disease,1959,2014,2015,2026,0,2,0,0,Emerging
A5101655110,Ammonia Synthesis and Nitrogen Reduction,1959,2014,2015,2026,0,1,0,10,Emerging
A5101655110,Electrocatalysts for Energy Conversion,1959,2014,2015,2026,0,1,0,10,Emerging
A5101655110,Nanomaterials for catalytic reactions,1959,2014,2015,2026,0,1,0,10,Emerging
A5101659724,Geological formations and processes,1959,2014,2015,2026,0,1,0,31,Emerging
A5101659724,Hydrocarbon exploration and reservoir analysis,1959,2014,2015,2026,0,1,0,31,Emerging
A5101659724,Paleontology and Stratigraphy of Fossils,1959,2014,2015,2026,0,1,0,31,Emerging
A5101662367,Geochemistry and Geochronology of Asian Mineral Deposits,1959,2014,2015,2026,0,1,0,4,Emerging
A5101662367,Geological and Geochemical Analysis,1959,2014,2015,2026,0,1,0,4,Emerging
A5101662367,Geological and Geophysical Studies,1959,2014,2015,2026,0,1,0,4,Emerging
A5101668042,CO2 Sequestration and Geologic Interactions,1959,2014,2015,2026,1,0,0,0,Declining
A5101668042,Geological and Geochemical Analysis,1959,2014,2015,2026,1,0,0,0,Declining
A5101668042,Geothermal Energy Systems and Applications,1959,2014,2015,2026,1,0,0,0,Declining
A5101668043,Carbon Dioxide Capture Technologies,1959,2014,2015,2026,1,0,40,0,Declining
A5101668043,CO2 Sequestration and Geologic Interactions,1959,2014,2015,2026,1,0,40,0,Declining
A5101668043,Geothermal Energy Systems and Applications,1959,2014,2015,2026,1,0,40,0,Declining
A5101668666,Geological formations and processes,1959,2014,2015,2026,0,1,0,1,Emerging
A5101668666,Paleontology and Evolutionary Biology,1959,2014,2015,2026,0,1,0,1,Emerging
A5101668666,Paleontology and Stratigraphy of Fossils,1959,2014,2015,2026,0,1,0,1,Emerging
A5101670750,Coastal and Marine Dynamics,1959,2014,2015,2026,0,2,0,0,Emerging
A5101670750,Dam Engineering and Safety,1959,2014,2015,2026,0,2,0,0,Emerging
A5101670750,Geological formations and processes,1959,2014,2015,2026,0,2,0,0,Emerging
A5101680823,Rangeland Management and Livestock Ecology,1959,2014,2015,2026,0,1,0,0,Emerging
A5101690321,Concrete and Cement Materials Research,1959,2014,2015,2026,0,2,0,3,Emerging
A5101690321,Mineral Processing and Grinding,1959,2014,2015,2026,0,1,0,3,Emerging
A5101690321,Recycling and utilization of industrial and municipal waste in materials production,1959,2014,2015,2026,0,1,0,0,Emerging
A5101690321,Thermal and Kinetic Analysis,1959,2014,2015,2026,0,1,0,0,Emerging
A5101690321,X-ray Diffraction in Crystallography,1959,2014,2015,2026,0,1,0,3,Emerging
A5101697987,Geochemistry and Geologic Mapping,1959,2014,2015,2026,0,1,0,31,Emerging
A5101697987,Geological and Geochemical Analysis,1959,2014,2015,2026,0,1,0,31,Emerging
A5101697987,High-pressure geophysics and materials,1959,2014,2015,2026,0,1,0,31,Emerging
A5101699144,Geochemistry and Elemental Analysis,1959,2014,2015,2026,0,1,0,8,Emerging
A5101699144,Paleontology and Stratigraphy of Fossils,1959,2014,2015,2026,0,1,0,8,Emerging
A5101699144,Radioactive element chemistry and processing,1959,2014,2015,2026,0,1,0,8,Emerging
A5101708627,Geological and Geophysical Studies,1959,2014,2015,2026,0,1,0,14,Emerging
A5101708627,Geological Studies and Exploration,1959,2014,2015,2026,0,1,0,14,Emerging
A5101708627,Paleontology and Stratigraphy of Fossils,1959,2014,2015,2026,0,1,0,14,Emerging
A5101719535,Geological and Geophysical Studies,1959,2014,2015,2026,0,1,0,14,Emerging
A5101719535,Geological Studies and Exploration,1959,2014,2015,2026,0,1,0,14,Emerging
A5101719535,Paleontology and Stratigraphy of Fossils,1959,2014,2015,2026,0,1,0,14,Emerging
A5101721986,Enhanced Oil Recovery Techniques,1959,2014,2015,2026,0,1,0,0,Emerging
A5101721986,Geochemistry and Elemental Analysis,1959,2014,2015,2026,0,1,0,0,Emerging
A5101721986,Hydraulic Fracturing and Reservoir Analysis,1959,2014,2015,2026,0,1,0,0,Emerging
A5101721986,Hydrocarbon exploration and reservoir analysis,1959,2014,2015,2026,0,2,0,0,Emerging
A5101721986,Paleontology and Stratigraphy of Fossils,1959,2014,2015,2026,0,1,0,0,Emerging
A5101723975,Geological Studies and Exploration,1959,2014,2015,2026,0,1,0,1,Emerging
A5101723975,Hydraulic Fracturing and Reservoir Analysis,1959,2014,2015,2026,0,1,0,1,Emerging
A5101723975,Hydrocarbon exploration and reservoir analysis,1959,2014,2015,2026,0,1,0,1,Emerging
A5101736915,Geochemistry and Geologic Mapping,1959,2014,2015,2026,0,1,0,0,Emerging
A5101736915,Hydrocarbon exploration and reservoir analysis,1959,2014,2015,2026,0,1,0,0,Emerging
A5101736915,Methane Hydrates and Related Phenomena,1959,2014,2015,2026,0,1,0,0,Emerging
A5101740007,Geological and Geochemical Analysis,1959,2014,2015,2026,1,0,47,0,Declining
A5101740007,Geological and Geophysical Studies Worldwide,1959,2014,2015,2026,1,0,47,0,Declining
A5101740007,Geological formations and processes,1959,2014,2015,2026,1,0,47,0,Declining
A5101767240,Geochemistry and Geologic Mapping,1959,2014,2015,2026,0,1,0,16,Emerging
A5101767240,Geological and Geochemical Analysis,1959,2014,2015,2026,0,1,0,16,Emerging
A5101767240,Geological and Geophysical Studies,1959,2014,2015,2026,0,1,0,16,Emerging
A5101773455,Calcium Carbonate Crystallization and Inhibition,1959,2014,2015,2026,0,1,0,1,Emerging
A5101773455,CO2 Sequestration and Geologic Interactions,1959,2014,2015,2026,0,1,0,1,Emerging
A5101773455,Paleontology and Stratigraphy of Fossils,1959,2014,2015,2026,0,1,0,1,Emerging
A5101811063,Geological and Geophysical Studies,1959,2014,2015,2026,0,1,0,14,Emerging
A5101811063,Geological Studies and Exploration,1959,2014,2015,2026,0,1,0,14,Emerging
A5101811063,Paleontology and Stratigraphy of Fossils,1959,2014,2015,2026,0,1,0,14,Emerging
A5101830172,Advanced Nanomaterials in Catalysis,1959,2014,2015,2026,0,1,0,25,Emerging
A5101830172,Nanomaterials for catalytic reactions,1959,2014,2015,2026,0,1,0,25,Emerging
A5101830172,Nanoparticles: synthesis and applications,1959,2014,2015,2026,0,1,0,25,Emerging
A5101838552,CO2 Sequestration and Geologic Interactions,1959,2014,2015,2026,0,1,0,0,Emerging
A5101838552,Geothermal Energy Systems and Applications,1959,2014,2015,2026,0,1,0,0,Emerging
A5101838552,Global Energy and Sustainability Research,1959,2014,2015,2026,0,1,0,0,Emerging
A5101842205,Geology and Paleoclimatology Research,1959,2014,2015,2026,0,1,0,8,Emerging
A5101842205,Groundwater and Isotope Geochemistry,1959,2014,2015,2026,0,1,0,8,Emerging
A5101842205,Marine and environmental studies,1959,2014,2015,2026,0,1,0,8,Emerging
A5101842206,Geology and Paleoclimatology Research,1959,2014,2015,2026,0,2,0,23,Emerging
A5101842206,Isotope Analysis in Ecology,1959,2014,2015,2026,0,1,0,13,Emerging
A5101842206,Marine and environmental studies,1959,2014,2015,2026,0,2,0,23,Emerging
A5101842206,Marine Biology and Ecology Research,1959,2014,2015,2026,0,1,0,10,Emerging
A5101847931,Botany and Geology in Latin America and Caribbean,1959,2014,2015,2026,0,1,0,0,Emerging
A5101847931,earthquake and tectonic studies,1959,2014,2015,2026,0,1,0,2,Emerging
A5101847931,Geological and Geochemical Analysis,1959,2014,2015,2026,0,2,0,2,Emerging
A5101847931,Geological and Tectonic Studies in Latin America,1959,2014,2015,2026,0,1,0,0,Emerging
A5101847931,High-pressure geophysics and materials,1959,2014,2015,2026,0,1,0,2,Emerging
A5101862065,earthquake and tectonic studies,1959,2014,2015,2026,0,1,0,22,Emerging
A5101862065,Groundwater and Isotope Geochemistry,1959,2014,2015,2026,0,1,0,22,Emerging
A5101862065,Hydrocarbon exploration and reservoir analysis,1959,2014,2015,2026,0,1,0,22,Emerging
A5101867027,Atmospheric and Environmental Gas Dynamics,1959,2014,2015,2026,0,1,0,11,Emerging
A5101867027,CO2 Sequestration and Geologic Interactions,1959,2014,2015,2026,0,1,0,11,Emerging
A5101867027,Hydrocarbon exploration and reservoir analysis,1959,2014,2015,2026,0,1,0,11,Emerging
A5101873895,Seismic Imaging and Inversion Techniques,1959,2014,2015,2026,0,1,0,0,Emerging
A5101873895,Seismic Waves and Analysis,1959,2014,2015,2026,0,1,0,0,Emerging
A5101873895,Seismology and Earthquake Studies,1959,2014,2015,2026,0,1,0,0,Emerging
A5101880340,CO2 Sequestration and Geologic Interactions,1959,2014,2015,2026,0,1,0,6,Emerging
A5101880340,Hydrocarbon exploration and reservoir analysis,1959,2014,2015,2026,0,1,0,6,Emerging
A5101880340,Methane Hydrates and Related Phenomena,1959,2014,2015,2026,0,1,0,6,Emerging
A5101883148,Geological formations and processes,1959,2014,2015,2026,1,0,35,0,Declining
A5101883148,Geology and Paleoclimatology Research,1959,2014,2015,2026,1,0,35,0,Declining
A5101883148,Pleistocene-Era Hominins and Archaeology,1959,2014,2015,2026,1,0,35,0,Declining
A5101894973,earthquake and tectonic studies,1959,2014,2015,2026,0,1,0,0,Emerging
A5101894973,Geochemistry and Geologic Mapping,1959,2014,2015,2026,0,1,0,0,Emerging
A5101894973,Geological and Geochemical Analysis,1959,2014,2015,2026,0,1,0,0,Emerging
A5101904548,Advanced Image Processing Techniques,1959,2014,2015,2026,0,2,0,20,Emerging
A5101904548,Image and Signal Denoising Methods,1959,2014,2015,2026,0,2,0,20,Emerging
A5101904548,Image Processing Techniques and Applications,1959,2014,2015,2026,0,1,0,8,Emerging
A5101904548,Seismic Imaging and Inversion Techniques,1959,2014,2015,2026,0,1,0,12,Emerging
A5101907692,Groundwater flow and contamination studies,1959,2014,2015,2026,0,1,0,43,Emerging
A5101907692,Hydraulic Fracturing and Reservoir Analysis,1959,2014,2015,2026,0,1,0,43,Emerging
A5101907692,Hydrocarbon exploration and reservoir analysis,1959,2014,2015,2026,0,1,0,43,Emerging
A5101923595,demographic modeling and climate adaptation,1959,2014,2015,2026,0,1,0,1,Emerging
A5101923595,Evolution and Paleontology Studies,1959,2014,2015,2026,0,1,0,2,Emerging
A5101923595,Geology and Paleoclimatology Research,1959,2014,2015,2026,0,1,0,2,Emerging
A5101923595,Marine and coastal ecosystems,1959,2014,2015,2026,0,1,0,1,Emerging
A5101923595,Oceanographic and Atmospheric Processes,1959,2014,2015,2026,0,1,0,1,Emerging
A5101923595,Pleistocene-Era Hominins and Archaeology,1959,2014,2015,2026,0,1,0,2,Emerging
A5101941241,Geological formations and processes,1959,2014,2015,2026,0,1,0,10,Emerging
A5101941241,Geology and Paleoclimatology Research,1959,2014,2015,2026,0,1,0,10,Emerging
A5101941241,Global Energy and Sustainability Research,1959,2014,2015,2026,0,1,0,0,Emerging
A5101941241,Marine and environmental studies,1959,2014,2015,2026,0,1,0,0,Emerging
A5101941241,Paleontology and Stratigraphy of Fossils,1959,2014,2015,2026,0,1,0,10,Emerging
A5101975062,Atmospheric and Environmental Gas Dynamics,1959,2014,2015,2026,0,1,0,11,Emerging
A5101975062,Geological and Geochemical Analysis,1959,2014,2015,2026,0,1,0,2,Emerging
A5101975062,Hydrocarbon exploration and reservoir analysis,1959,2014,2015,2026,0,2,0,13,Emerging
A5101975062,Methane Hydrates and Related Phenomena,1959,2014,2015,2026,0,1,0,11,Emerging
A5101975062,Paleontology and Stratigraphy of Fossils,1959,2014,2015,2026,0,1,0,2,Emerging
A5101987329,Maritime Navigation and Safety,1959,2014,2015,2026,0,1,0,0,Emerging
A5101987329,Protein Hydrolysis and Bioactive Peptides,1959,2014,2015,2026,0,1,0,0,Emerging
A5101989697,Geological Studies and Exploration,1959,2014,2015,2026,0,1,0,26,Emerging
A5101989697,Hydrocarbon exploration and reservoir analysis,1959,2014,2015,2026,0,1,0,26,Emerging
A5101989697,Petroleum Processing and Analysis,1959,2014,2015,2026,0,1,0,26,Emerging
A5102002665,CO2 Sequestration and Geologic Interactions,1959,2014,2015,2026,0,2,0,8,Emerging
A5102002665,Enhanced Oil Recovery Techniques,1959,2014,2015,2026,0,1,0,6,Emerging
A5102002665,Geological Modeling and Analysis,1959,2014,2015,2026,0,1,0,2,Emerging
A5102002665,Hydraulic Fracturing and Reservoir Analysis,1959,2014,2015,2026,0,1,0,6,Emerging
A5102002665,Reservoir Engineering and Simulation Methods,1959,2014,2015,2026,0,1,0,2,Emerging
A5102003855,Geological Studies and Exploration,1959,2014,2015,2026,0,1,0,3,Emerging
A5102003855,Hydraulic Fracturing and Reservoir Analysis,1959,2014,2015,2026,0,1,0,3,Emerging
A5102003855,Hydrocarbon exploration and reservoir analysis,1959,2014,2015,2026,0,1,0,3,Emerging
A5102008054,Geological formations and processes,1959,2014,2015,2026,1,0,35,0,Declining
A5102008054,Geology and Paleoclimatology Research,1959,2014,2015,2026,1,0,35,0,Declining
A5102008054,Pleistocene-Era Hominins and Archaeology,1959,2014,2015,2026,1,0,35,0,Declining
A5102012864,Electromagnetic Launch and Propulsion Technology,1959,2014,2015,2026,0,1,0,0,Emerging
A5102012864,Engineering Structural Analysis Methods,1959,2014,2015,2026,0,1,0,0,Emerging
A5102012864,Transportation Safety and Impact Analysis,1959,2014,2015,2026,0,1,0,0,Emerging
A5102027612,Geochemistry and Elemental Analysis,1959,2014,2015,2026,0,1,0,2,Emerging
A5102027612,Geological and Geophysical Studies,1959,2014,2015,2026,0,1,0,1,Emerging
A5102027612,Marine Biology and Ecology Research,1959,2014,2015,2026,0,1,0,2,Emerging
A5102027612,Methane Hydrates and Related Phenomena,1959,2014,2015,2026,0,1,0,1,Emerging
A5102027612,Paleontology and Stratigraphy of Fossils,1959,2014,2015,2026,0,2,0,3,Emerging
A5102075737,Geophysical and Geoelectrical Methods,1959,2014,2015,2026,0,1,0,1,Emerging
A5102075737,Groundwater and Isotope Geochemistry,1959,2014,2015,2026,0,1,0,1,Emerging
A5102075737,Groundwater and Watershed Analysis,1959,2014,2015,2026,0,1,0,1,Emerging
A5102077211,Geochemistry and Elemental Analysis,1959,2014,2015,2026,1,0,104,0,Declining
A5102077211,Geochemistry and Geologic Mapping,1959,2014,2015,2026,1,0,104,0,Declining
A5102077211,Geological and Geochemical Analysis,1959,2014,2015,2026,1,0,104,0,Declining
A5102109611,earthquake and tectonic studies,1959,2014,2015,2026,1,0,58,0,Declining
A5102109611,Geological and Geochemical Analysis,1959,2014,2015,2026,1,0,58,0,Declining
A5102109611,High-pressure geophysics and materials,1959,2014,2015,2026,1,0,58,0,Declining
A5102109911,Geological and Geophysical Studies,1959,2014,2015,2026,1,0,14,0,Declining
A5102109911,Geology and Paleoclimatology Research,1959,2014,2015,2026,1,0,14,0,Declining
A5102109911,Paleontology and Stratigraphy of Fossils,1959,2014,2015,2026,1,0,14,0,Declining
A5102173899,Hydrocarbon exploration and reservoir analysis,1959,2014,2015,2026,1,0,21,0,Declining
A5102173899,Reservoir Engineering and Simulation Methods,1959,2014,2015,2026,1,0,21,0,Declining
A5102173899,Seismic Imaging and Inversion Techniques,1959,2014,2015,2026,1,0,21,0,Declining
A5102194286,earthquake and tectonic studies,1959,2014,2015,2026,2,0,119,0,Declining
A5102194286,Geological and Geochemical Analysis,1959,2014,2015,2026,2,0,119,0,Declining
A5102194286,High-pressure geophysics and materials,1959,2014,2015,2026,2,0,119,0,Declining
A5102240365,Drilling and Well Engineering,1959,2014,2015,2026,0,4,0,0,Emerging
A5102240365,Hydraulic Fracturing and Reservoir Analysis,1959,2014,2015,2026,0,2,0,0,Emerging
A5102240365,Reservoir Engineering and Simulation Methods,1959,2014,2015,2026,0,6,0,0,Emerging
A5102318495,Atmospheric and Environmental Gas Dynamics,1959,2014,2015,2026,0,1,0,20,Emerging
A5102318495,Hydrocarbon exploration and reservoir analysis,1959,2014,2015,2026,0,1,0,20,Emerging
A5102318495,Petroleum Processing and Analysis,1959,2014,2015,2026,0,1,0,20,Emerging
A5102337834,earthquake and tectonic studies,1959,2014,2015,2026,0,1,0,37,Emerging
A5102337834,Geochemistry and Geologic Mapping,1959,2014,2015,2026,0,1,0,37,Emerging
A5102337834,Geological and Geochemical Analysis,1959,2014,2015,2026,0,1,0,37,Emerging
A5102338453,Geochemistry and Elemental Analysis,1959,2014,2015,2026,1,0,17,0,Declining
A5102338453,Geological and Geochemical Analysis,1959,2014,2015,2026,1,0,17,0,Declining
A5102338453,Geological formations and processes,1959,2014,2015,2026,1,0,60,0,Declining
A5102338453,Geology and Paleoclimatology Research,1959,2014,2015,2026,1,0,17,0,Declining
A5102338453,Hydrocarbon exploration and reservoir analysis,1959,2014,2015,2026,1,0,60,0,Declining
A5102338453,Paleontology and Stratigraphy of Fossils,1959,2014,2015,2026,1,0,60,0,Declining
A5102444032,Hydraulic Fracturing and Reservoir Analysis,1959,2014,2015,2026,0,1,0,0,Emerging
A5102444032,Hydrocarbon exploration and reservoir analysis,1959,2014,2015,2026,0,1,0,0,Emerging
A5102444032,NMR spectroscopy and applications,1959,2014,2015,2026,0,1,0,0,Emerging
A5102574100,Geological and Geophysical Studies,1959,2014,2015,2026,0,1,0,14,Emerging
A5102574100,Geological Studies and Exploration,1959,2014,2015,2026,0,1,0,14,Emerging
A5102574100,Paleontology and Stratigraphy of Fossils,1959,2014,2015,2026,0,1,0,14,Emerging
A5102648274,Geology and Paleoclimatology Research,1959,2014,2015,2026,0,2,0,0,Emerging
A5102648274,Isotope Analysis in Ecology,1959,2014,2015,2026,0,1,0,0,Emerging
A5102648274,Marine Biology and Ecology Research,1959,2014,2015,2026,0,1,0,0,Emerging
A5102648274,Marine Bivalve and Aquaculture Studies,1959,2014,2015,2026,0,1,0,0,Emerging
A5102648274,Paleontology and Stratigraphy of Fossils,1959,2014,2015,2026,0,1,0,0,Emerging
A5102681174,Geological and Geophysical Studies,1959,2014,2015,2026,0,1,0,53,Emerging
A5102681174,Hydrocarbon exploration and reservoir analysis,1959,2014,2015,2026,0,1,0,53,Emerging
A5102681174,Seismic Imaging and Inversion Techniques,1959,2014,2015,2026,0,1,0,53,Emerging
A5102697123,Bacteriophages and microbial interactions,1959,2014,2015,2026,0,1,0,0,Emerging
A5102697123,Environmental DNA in Biodiversity Studies,1959,2014,2015,2026,0,1,0,0,Emerging
A5102697123,Microbial Community Ecology and Physiology,1959,2014,2015,2026,0,1,0,0,Emerging
A5102697147,Mine drainage and remediation techniques,1959,2014,2015,2026,0,1,0,0,Emerging
A5102697147,Water Quality and Pollution Assessment,1959,2014,2015,2026,0,2,0,1,Emerging
A5102707170,Geological formations and processes,1959,2014,2015,2026,1,0,7,0,Declining
A5102707170,Hydraulic Fracturing and Reservoir Analysis,1959,2014,2015,2026,1,0,7,0,Declining
A5102707170,Hydrocarbon exploration and reservoir analysis,1959,2014,2015,2026,1,0,7,0,Declining
A5102717035,Enhanced Oil Recovery Techniques,1959,2014,2015,2026,0,1,0,3,Emerging
A5102717035,Hydrocarbon exploration and reservoir analysis,1959,2014,2015,2026,0,1,0,3,Emerging
A5102717035,Mineral Processing and Grinding,1959,2014,2015,2026,0,1,0,3,Emerging
A5102730156,Geological and Geophysical Studies,1959,2014,2015,2026,0,2,0,6,Emerging
A5102730156,Geological formations and processes,1959,2014,2015,2026,0,2,0,6,Emerging
A5102730156,Hydrocarbon exploration and reservoir analysis,1959,2014,2015,2026,0,2,0,6,Emerging
A5102730156,Mine drainage and remediation techniques,1959,2014,2015,2026,0,1,0,0,Emerging
A5102730156,Water Quality and Pollution Assessment,1959,2014,2015,2026,0,1,0,0,Emerging
A5102741537,Evolution and Paleontology Studies,1959,2014,2015,2026,1,0,300,0,Declining
A5102741537,Paleontology and Stratigraphy of Fossils,1959,2014,2015,2026,1,0,300,0,Declining
A5102741537,Plant Diversity and Evolution,1959,2014,2015,2026,1,0,300,0,Declining
A5102747494,Geochemistry and Elemental Analysis,1959,2014,2015,2026,0,1,0,2,Emerging
A5102747494,Marine and coastal ecosystems,1959,2014,2015,2026,0,1,0,2,Emerging
A5102747494,Paleontology and Stratigraphy of Fossils,1959,2014,2015,2026,0,1,0,2,Emerging
A5102753134,Geological and Geophysical Studies,1959,2014,2015,2026,0,1,0,3,Emerging
A5102753134,Geomagnetism and Paleomagnetism Studies,1959,2014,2015,2026,0,1,0,3,Emerging
A5102753134,Geophysical and Geoelectrical Methods,1959,2014,2015,2026,0,1,0,3,Emerging
A5102760739,Geotechnical Engineering and Soil Mechanics,1959,2014,2015,2026,1,0,1,0,Declining
A5102760739,Geotechnical Engineering and Soil Stabilization,1959,2014,2015,2026,1,0,1,0,Declining
A5102760739,Geotechnical Engineering and Underground Structures,1959,2014,2015,2026,1,0,1,0,Declining
A5102780937,Atmospheric and Environmental Gas Dynamics,1959,2014,2015,2026,0,2,0,10,Emerging
A5102780937,Drilling and Well Engineering,1959,2014,2015,2026,0,4,0,10,Emerging
A5102780937,Geochemistry and Geologic Mapping,1959,2014,2015,2026,0,8,0,30,Emerging
A5102780937,Geological and Geophysical Studies,1959,2014,2015,2026,1,0,0,0,Declining
A5102780937,Geological formations and processes,1959,2014,2015,2026,1,0,12,0,Declining
A5102780937,Geological Studies and Exploration,1959,2014,2015,2026,0,1,0,3,Emerging
A5102780937,Geology and Paleoclimatology Research,1959,2014,2015,2026,1,0,12,0,Declining
A5102780937,Geotechnical and Geomechanical Engineering,1959,2014,2015,2026,0,1,0,7,Emerging
A5102780937,Groundwater and Isotope Geochemistry,1959,2014,2015,2026,0,1,0,15,Emerging
A5102780937,Hydraulic Fracturing and Reservoir Analysis,1959,2014,2015,2026,0,3,0,6,Emerging
A5102780937,Hydrocarbon exploration and reservoir analysis,1959,2014,2015,2026,1,10,0,48,Strong surge
A5102780937,Methane Hydrates and Related Phenomena,1959,2014,2015,2026,1,0,0,0,Declining
A5102780937,Mineral Processing and Grinding,1959,2014,2015,2026,0,6,0,20,Emerging
A5102780937,Paleontology and Stratigraphy of Fossils,1959,2014,2015,2026,1,0,12,0,Declining
A5102780937,Radioactivity and Radon Measurements,1959,2014,2015,2026,0,1,0,15,Emerging
A5102780937,Rock Mechanics and Modeling,1959,2014,2015,2026,0,2,0,3,Emerging
A5102780937,Seismic Imaging and Inversion Techniques,1959,2014,2015,2026,0,1,0,0,Emerging
A5102780937,Soil Geostatistics and Mapping,1959,2014,2015,2026,0,1,0,0,Emerging
A5102780937,Spectroscopy and Chemometric Analyses,1959,2014,2015,2026,0,1,0,0,Emerging
A5102780937,Tunneling and Rock Mechanics,1959,2014,2015,2026,0,1,0,7,Emerging
A5102780937,X-ray Diffraction in Crystallography,1959,2014,2015,2026,0,1,0,0,Emerging
A5102780937,X-ray Spectroscopy and Fluorescence Analysis,1959,2014,2015,2026,0,1,0,0,Emerging
A5102799927,Advanced Fiber Optic Sensors,1959,2014,2015,2026,0,3,0,7,Emerging
A5102799927,Drilling and Well Engineering,1959,2014,2015,2026,0,2,0,16,Emerging
A5102799927,Flow Measurement and Analysis,1959,2014,2015,2026,0,1,0,0,Emerging
