author_openalex_id,topic,year,pubs,cites
A5083028288,Geological Studies and Exploration,2024,1,8
A5083028288,Hydraulic Fracturing and Reservoir Analysis,2019,1,7
A5083028288,Hydraulic Fracturing and Reservoir Analysis,2022,1,0
A5083028288,Hydrocarbon exploration and reservoir analysis,2013,2,106
A5083028288,Hydrocarbon exploration and reservoir analysis,2015,2,71
A5083028288,Hydrocarbon exploration and reservoir analysis,2016,1,13
A5083028288,Hydrocarbon exploration and reservoir analysis,2017,2,62
A5083028288,Hydrocarbon exploration and reservoir analysis,2019,2,19
A5083028288,Hydrocarbon exploration and reservoir analysis,2020,2,43
A5083028288,Hydrocarbon exploration and reservoir analysis,2021,1,16
A5083028288,Hydrocarbon exploration and reservoir analysis,2022,1,0
A5083028288,Hydrocarbon exploration and reservoir analysis,2023,1,5
A5083028288,Hydrocarbon exploration and reservoir analysis,2024,1,8
A5083028288,Paleontology and Stratigraphy of Fossils,2015,1,59
A5083028288,Petroleum Processing and Analysis,2013,2,106
A5083028288,Petroleum Processing and Analysis,2015,1,12
A5083028288,Petroleum Processing and Analysis,2016,1,13
A5083028288,Petroleum Processing and Analysis,2019,1,12
A5083028288,Petroleum Processing and Analysis,2023,1,5
A5083075382,Geological and Geophysical Studies,2021,1,2
A5083075382,Geological formations and processes,2021,1,2
A5083075382,Paleontology and Stratigraphy of Fossils,2021,1,2
A5083105774,Image and Signal Denoising Methods,2015,1,0
A5083105774,Seismic Imaging and Inversion Techniques,2015,1,0
A5083105774,Seismic Waves and Analysis,2015,1,0
A5083109378,Geochemistry and Elemental Analysis,2025,1,0
A5083109378,Geological and Geochemical Analysis,2025,1,0
A5083109378,Hydrocarbon exploration and reservoir analysis,2025,1,0
A5083109378,Methane Hydrates and Related Phenomena,2025,1,0
A5083109378,Paleontology and Stratigraphy of Fossils,2025,2,0
A5083113226,Archaeology and Historical Studies,2007,1,0
A5083113226,Marine and environmental studies,2007,1,0
A5083113226,Maritime and Coastal Archaeology,2007,1,0
A5083118997,Fern and Epiphyte Biology,2012,1,0
A5083118997,Plant and animal studies,2012,1,0
A5083118997,Plant Diversity and Evolution,2012,1,0
A5083162714,Geological and Geochemical Analysis,2017,1,39
A5083162714,Hydrocarbon exploration and reservoir analysis,2017,1,39
A5083162714,Paleontology and Stratigraphy of Fossils,2017,1,39
A5083163044,Cephalopods and Marine Biology,1988,1,14
A5083163044,Marine Biology and Ecology Research,1988,1,14
A5083163044,Subterranean biodiversity and taxonomy,1988,1,14
A5083169923,Archaeological and Historical Studies,2021,1,0
A5083169923,Geological and Geophysical Studies Worldwide,2021,1,0
A5083169923,Karst Systems and Hydrogeology,2021,1,0
A5083243052,Evolution and Paleontology Studies,2005,1,0
A5083243052,Evolution and Paleontology Studies,2006,1,15
A5083243052,Geological formations and processes,2006,1,15
A5083243052,Paleontology and Evolutionary Biology,2005,1,0
A5083243052,Paleontology and Evolutionary Biology,2006,1,15
A5083264612,Evaluation and Performance Assessment,2004,1,0
A5083264612,Legal Education and Practice Innovations,2004,1,0
A5083264612,"Nursing Education, Practice, and Leadership",2004,1,0
A5083269164,Clay minerals and soil interactions,2019,1,0
A5083269164,Geochemistry and Elemental Analysis,2010,1,36
A5083269164,Geological and Geochemical Analysis,2010,1,36
A5083269164,Geological and Geochemical Analysis,2019,1,0
A5083269164,Geological and Geophysical Studies Worldwide,2019,1,0
A5083269164,Hydrocarbon exploration and reservoir analysis,2019,1,0
A5083269164,Paleontology and Stratigraphy of Fossils,2010,1,36
A5083269164,Paleontology and Stratigraphy of Fossils,2019,2,0
A5083329718,Geological and Geochemical Analysis,2020,1,0
A5083329718,Geological Studies and Exploration,2020,1,0
A5083329718,Geology and Paleoclimatology Research,2009,1,55
A5083329718,Hydrocarbon exploration and reservoir analysis,2020,1,0
A5083329718,Marine Biology and Ecology Research,2009,1,55
A5083329718,Paleontology and Stratigraphy of Fossils,2009,1,55
A5083421042,Drilling and Well Engineering,2022,1,1
A5083421042,Geotechnical Engineering and Underground Structures,2022,1,1
A5083421042,Seismic Waves and Analysis,2022,1,1
A5083431130,Isotope Analysis in Ecology,2019,1,0
A5083431130,Marine and coastal ecosystems,2019,2,4
A5083431130,Marine and fisheries research,2019,1,4
A5083431130,Marine Biology and Ecology Research,2019,2,4
A5083437397,Geological formations and processes,2006,1,30
A5083437397,Hydrocarbon exploration and reservoir analysis,2006,1,30
A5083437397,Paleontology and Stratigraphy of Fossils,2006,1,30
A5083519773,Isotope Analysis in Ecology,2019,1,27
A5083519773,Marine Biology and Ecology Research,2019,1,27
A5083519773,Paleontology and Stratigraphy of Fossils,2019,1,27
A5083524770,Geological and Geophysical Studies,2022,1,4
A5083524770,Geological formations and processes,2022,1,4
A5083524770,Geological formations and processes,2023,1,1
A5083524770,Paleontology and Evolutionary Biology,2023,1,1
A5083524770,Paleontology and Stratigraphy of Fossils,2022,1,4
A5083524770,Paleontology and Stratigraphy of Fossils,2023,1,1
A5083547574,Geological formations and processes,1999,1,78
A5083547574,Geological Studies and Exploration,1999,1,78
A5083547574,Geological Studies and Exploration,2000,1,0
A5083547574,Paleontology and Stratigraphy of Fossils,1999,1,78
A5083558666,Genetic and Clinical Aspects of Sex Determination and Chromosomal Abnormalities,1999,1,8
A5083558666,Reproductive Biology and Fertility,1999,1,8
A5083558666,Reproductive System and Pregnancy,1999,1,8
A5083593785,Atmospheric and Environmental Gas Dynamics,2022,1,30
A5083593785,Hydrocarbon exploration and reservoir analysis,2022,1,30
A5083593785,Petroleum Processing and Analysis,2022,1,30
A5083600826,Geochemistry and Geologic Mapping,2025,1,5
A5083600826,Geological and Geophysical Studies,2012,1,34
A5083600826,Geological formations and processes,2012,1,34
A5083600826,Geology and Paleoclimatology Research,2012,1,34
A5083600826,Hydrocarbon exploration and reservoir analysis,2025,1,5
A5083600826,Seismic Imaging and Inversion Techniques,2025,1,5
A5083679919,Geological and Geophysical Studies,2010,1,0
A5083679919,Hydrocarbon exploration and reservoir analysis,2010,1,0
A5083679919,Paleontology and Stratigraphy of Fossils,2010,1,0
A5083699619,CO2 Sequestration and Geologic Interactions,2025,1,7
A5083699619,Hydrocarbon exploration and reservoir analysis,2025,1,7
A5083699619,Methane Hydrates and Related Phenomena,2025,1,7
A5083726008,Geochemistry and Elemental Analysis,2021,1,26
A5083726008,Geological and Geochemical Analysis,2021,1,26
A5083726008,Geological and Tectonic Studies in Latin America,2021,1,26
A5083794555,Geological formations and processes,2023,1,17
A5083794555,Hydrocarbon exploration and reservoir analysis,2023,1,17
A5083794555,Paleontology and Stratigraphy of Fossils,2023,1,17
A5083795365,earthquake and tectonic studies,2007,1,89
A5083795365,Geological and Geochemical Analysis,2007,1,89
A5083795365,High-pressure geophysics and materials,2007,1,89
A5083795529,Geological and Geophysical Studies Worldwide,2010,1,0
A5083795529,Geological and Geophysical Studies Worldwide,2011,1,0
A5083798119,Geochemistry and Geologic Mapping,2021,1,127
A5083798119,Geological Modeling and Analysis,2021,1,127
A5083798119,Scientific Computing and Data Management,2021,1,127
A5083815100,Atmospheric and Environmental Gas Dynamics,2001,1,7
A5083815100,Geological Studies and Exploration,2001,1,7
A5083815100,Methane Hydrates and Related Phenomena,2001,1,7
A5083818658,Geological formations and processes,2020,1,7
A5083818658,Geology and Paleoclimatology Research,2020,1,7
A5083818658,Geology and Paleoclimatology Research,2022,1,10
A5083818658,Isotope Analysis in Ecology,2022,1,10
A5083818658,Marine Biology and Ecology Research,2022,1,10
A5083818658,Paleontology and Stratigraphy of Fossils,2020,1,7
A5083823828,Geological formations and processes,1990,1,30
A5083823828,Geology and Paleoclimatology Research,1990,1,30
A5083823828,Methane Hydrates and Related Phenomena,1990,1,30
A5083832864,Enhanced Oil Recovery Techniques,2025,1,3
A5083832864,Hydrocarbon exploration and reservoir analysis,2025,1,3
A5083832864,Petroleum Processing and Analysis,2025,1,3
A5083841258,earthquake and tectonic studies,1990,1,184
A5083841258,Geological and Geophysical Studies,1990,1,184
A5083841258,Geology and Paleoclimatology Research,1990,1,184
A5083885441,Geological formations and processes,2012,1,35
A5083885441,Geology and Paleoclimatology Research,2012,1,35
A5083885441,Pleistocene-Era Hominins and Archaeology,2012,1,35
A5083930531,Archaeology and Rock Art Studies,2013,1,0
A5083930531,earthquake and tectonic studies,2014,2,172
A5083930531,earthquake and tectonic studies,2016,1,22
A5083930531,Geochemistry and Geologic Mapping,2014,1,114
A5083930531,Geochemistry and Geologic Mapping,2016,1,22
A5083930531,Geological and Geochemical Analysis,2014,2,172
A5083930531,Geological and Geochemical Analysis,2016,1,22
A5083930531,Geological formations and processes,2013,1,0
A5083930531,High-pressure geophysics and materials,2014,1,58
A5083930531,Plant Diversity and Evolution,2013,1,0
A5083940022,Geochemistry and Geologic Mapping,2019,1,29
A5083940022,Geological and Geochemical Analysis,2019,1,29
A5083940022,Hydrocarbon exploration and reservoir analysis,2019,1,29
A5083976598,Coastal wetland ecosystem dynamics,2024,1,4
A5083976598,Coral and Marine Ecosystems Studies,2024,1,4
A5083976598,Genetic diversity and population structure,2024,1,4
A5083980154,Geology and Paleoclimatology Research,2000,1,17
A5083980154,Marine and environmental studies,2000,1,17
A5083980154,Pleistocene-Era Hominins and Archaeology,2000,1,17
A5083980886,Geological and Geochemical Analysis,2021,1,43
A5083980886,High-pressure geophysics and materials,2021,1,43
A5083980886,Paleontology and Stratigraphy of Fossils,2021,1,43
A5083981982,Geological and Geophysical Studies,1989,1,68
A5083981982,Geological formations and processes,1989,1,68
A5083981982,Geological Studies and Exploration,1989,1,68
A5084006750,Geochemistry and Geologic Mapping,2006,1,0
A5084006750,Geological and Geochemical Analysis,2006,1,0
A5084006750,Geological Studies and Exploration,2006,1,0
A5084016600,earthquake and tectonic studies,1991,1,1
A5084016600,Geochemistry and Geologic Mapping,1990,2,0
A5084016600,Geochemistry and Geologic Mapping,1991,1,1
A5084016600,Geological and Geochemical Analysis,1991,1,1
A5084016600,Geophysical and Geoelectrical Methods,1990,1,0
A5084016600,Hydrocarbon exploration and reservoir analysis,1990,1,0
A5084016600,Mining Techniques and Economics,1990,1,0
A5084016600,Rock Mechanics and Modeling,1990,1,0
A5084028254,demographic modeling and climate adaptation,2025,1,1
A5084028254,Marine and coastal ecosystems,2025,1,1
A5084028254,Oceanographic and Atmospheric Processes,2025,1,1
A5084095274,earthquake and tectonic studies,2021,1,19
A5084095274,Geological and Geochemical Analysis,2021,1,19
A5084095274,High-pressure geophysics and materials,2021,1,19
A5084105251,Geochemistry and Geologic Mapping,2021,1,9
A5084105251,Hydrocarbon exploration and reservoir analysis,2021,1,9
A5084105251,Petroleum Processing and Analysis,2021,1,9
A5084106975,Mycobacterium research and diagnosis,2017,1,70
A5084106975,Quinazolinone synthesis and applications,2017,1,70
A5084106975,Tuberculosis Research and Epidemiology,2017,1,70
A5084111372,Geological Studies and Exploration,2005,3,0
A5084111372,Geology and Paleoclimatology Research,2005,3,0
A5084111372,Methane Hydrates and Related Phenomena,2005,2,0
A5084116185,Geological formations and processes,2010,1,30
A5084116185,Geology and Paleoclimatology Research,2010,1,30
A5084116185,Paleontology and Stratigraphy of Fossils,2010,1,30
A5084140001,Geological and Geochemical Analysis,2019,1,0
A5084140001,Hydrocarbon exploration and reservoir analysis,2019,1,0
A5084140001,Paleontology and Stratigraphy of Fossils,2019,1,0
A5084238341,Geochemistry and Geologic Mapping,2010,1,0
A5084238341,Geological Studies and Exploration,2010,1,0
A5084238341,Hydrocarbon exploration and reservoir analysis,2010,1,0
A5084272929,Geochemistry and Geologic Mapping,2013,1,10
A5084272929,Geological and Geochemical Analysis,2013,1,10
A5084272929,Hydrocarbon exploration and reservoir analysis,2013,1,10
A5084273448,Drilling and Well Engineering,2013,1,0
A5084273448,earthquake and tectonic studies,2014,2,57
A5084273448,earthquake and tectonic studies,2015,4,80
A5084273448,earthquake and tectonic studies,2016,1,35
A5084273448,earthquake and tectonic studies,2017,4,174
A5084273448,earthquake and tectonic studies,2018,2,10
A5084273448,earthquake and tectonic studies,2019,1,18
A5084273448,earthquake and tectonic studies,2021,1,31
A5084273448,Geochemistry and Elemental Analysis,2018,1,40
A5084273448,Geochemistry and Geologic Mapping,2016,1,35
A5084273448,Geochemistry and Geologic Mapping,2018,1,9
A5084273448,Geological and Geochemical Analysis,2014,2,57
A5084273448,Geological and Geochemical Analysis,2015,2,58
A5084273448,Geological and Geochemical Analysis,2016,2,105
A5084273448,Geological and Geochemical Analysis,2017,4,174
A5084273448,Geological and Geochemical Analysis,2018,3,50
A5084273448,Geological and Geochemical Analysis,2019,1,18
A5084273448,Geological and Geochemical Analysis,2021,1,31
A5084273448,Geological and Geophysical Studies,2013,1,0
A5084273448,Geological and Geophysical Studies,2014,2,57
A5084273448,Geological and Geophysical Studies,2015,3,59
A5084273448,Geological and Geophysical Studies,2016,1,70
A5084273448,Geological and Geophysical Studies,2017,2,23
A5084273448,Geological Studies and Exploration,2013,1,0
A5084273448,Geological Studies and Exploration,2017,1,14
A5084273448,Geology and Paleoclimatology Research,2017,1,88
A5084273448,Geotechnical and Geomechanical Engineering,2015,1,1
A5084273448,Groundwater and Isotope Geochemistry,2015,1,21
A5084273448,High-pressure geophysics and materials,2016,1,70
A5084273448,High-pressure geophysics and materials,2017,2,77
A5084273448,High-pressure geophysics and materials,2018,2,41
A5084273448,High-pressure geophysics and materials,2019,1,18
A5084273448,High-pressure geophysics and materials,2021,1,31
A5084273448,Hydrocarbon exploration and reservoir analysis,2013,2,0
A5084273448,Hydrocarbon exploration and reservoir analysis,2015,1,21
A5084273448,Paleontology and Stratigraphy of Fossils,2017,1,14
A5084273448,Reservoir Engineering and Simulation Methods,2013,1,0
A5084361375,CO2 Sequestration and Geologic Interactions,2009,1,170
A5084361375,Geological Modeling and Analysis,2009,1,170
A5084361375,Methane Hydrates and Related Phenomena,2009,1,170
A5084413371,Archaeological and Geological Studies,2014,1,0
A5084413371,Archaeological and Geological Studies,2015,1,0
A5084413371,Archaeology and ancient environmental studies,2014,1,0
A5084413371,Geological and Geophysical Studies,2013,1,18
A5084413371,Geology and Paleoclimatology Research,2009,1,55
A5084413371,Geology and Paleoclimatology Research,2015,1,0
A5084413371,Geology and Paleoclimatology Research,2016,1,65
A5084413371,Isotope Analysis in Ecology,2016,1,65
A5084413371,Isotope Analysis in Ecology,2019,1,27
A5084413371,Marine Biology and Ecology Research,2009,1,55
A5084413371,Marine Biology and Ecology Research,2019,1,27
A5084413371,Marine Bivalve and Aquaculture Studies,2016,1,65
A5084413371,Maritime and Coastal Archaeology,2014,1,0
A5084413371,Paleontology and Evolutionary Biology,2013,1,18
A5084413371,Paleontology and Stratigraphy of Fossils,2009,1,55
A5084413371,Paleontology and Stratigraphy of Fossils,2013,1,18
A5084413371,Paleontology and Stratigraphy of Fossils,2019,1,27
A5084413371,Pleistocene-Era Hominins and Archaeology,2015,1,0
A5084426807,Geochemistry and Geologic Mapping,2023,1,3
A5084426807,Hydraulic Fracturing and Reservoir Analysis,2023,1,3
A5084426807,Hydrocarbon exploration and reservoir analysis,2023,1,3
A5084446004,Geological and Geophysical Studies,2020,1,3
A5084446004,Reservoir Engineering and Simulation Methods,2020,1,3
A5084495777,Drilling and Well Engineering,2025,2,2
A5084495777,Enhanced Oil Recovery Techniques,2025,1,2
A5084495777,Geological Modeling and Analysis,2025,1,2
A5084495777,Reservoir Engineering and Simulation Methods,2025,3,4
A5084495777,Seismic Imaging and Inversion Techniques,2025,2,2
A5084551497,Geology and Paleoclimatology Research,2018,1,10
A5084551497,Geology and Paleoclimatology Research,2024,1,4
A5084551497,Isotope Analysis in Ecology,2019,1,0
A5084551497,Marine and coastal ecosystems,2018,2,13
A5084551497,Marine and coastal ecosystems,2019,2,4
A5084551497,Marine and coastal ecosystems,2024,1,4
A5084551497,Marine and fisheries research,2018,1,3
A5084551497,Marine and fisheries research,2019,1,4
A5084551497,Marine Biology and Ecology Research,2018,2,13
A5084551497,Marine Biology and Ecology Research,2019,2,4
A5084551497,Marine Biology and Ecology Research,2024,1,4
A5084564033,Agricultural and Environmental Management,2022,1,1
A5084564033,Astro and Planetary Science,2023,1,26
A5084564033,Coastal Management and Development,2022,1,1
A5084564033,Marine and Coastal Ecosystems,2022,1,1
A5084564033,Methane Hydrates and Related Phenomena,2023,1,26
A5084564033,Paleontology and Stratigraphy of Fossils,2023,1,26
A5084629164,Geological and Geophysical Studies,2022,2,0
A5084629164,Geological formations and processes,2022,1,0
A5084629164,Geology and Paleoclimatology Research,2022,1,0
A5084629164,Isotope Analysis in Ecology,2022,1,21
A5084629164,Marine and coastal ecosystems,2022,1,21
A5084629164,Marine and fisheries research,2022,1,21
A5084629164,Paleontology and Stratigraphy of Fossils,2022,2,0
A5084630459,Academic and Historical Perspectives in Psychology,2015,1,0
A5084630459,African history and culture analysis,1994,1,0
A5084630459,"Aging, Elder Care, and Social Issues",1988,1,4
A5084630459,"Aging, Elder Care, and Social Issues",2001,2,0
A5084630459,Ancient and Medieval Archaeology Studies,1962,1,0
A5084630459,Ancient Egypt and Archaeology,2011,1,0
A5084630459,Ancient Mediterranean Archaeology and History,1962,1,0
A5084630459,Ancient Near East History,2011,1,0
A5084630459,Aquatic Invertebrate Ecology and Behavior,1998,1,9
A5084630459,Aquatic Invertebrate Ecology and Behavior,2008,1,6
A5084630459,Aquatic Invertebrate Ecology and Behavior,2009,1,9
A5084630459,Aquatic Invertebrate Ecology and Behavior,2018,1,0
A5084630459,Archaeological and Geological Studies,1966,1,3
A5084630459,Archaeological and Geological Studies,1982,1,5
A5084630459,Archaeological and Geological Studies,1998,1,9
A5084630459,Archaeological and Geological Studies,2000,1,31
A5084630459,Archaeological and Geological Studies,2005,1,4
A5084630459,Archaeological and Historical Studies,1998,1,9
A5084630459,Archaeological and Historical Studies,2000,1,31
A5084630459,Archaeological and Historical Studies,2005,2,4
A5084630459,Archaeology and ancient environmental studies,1994,1,22
A5084630459,Archaeology and Historical Studies,1994,1,0
A5084630459,Archaeology and Historical Studies,2011,1,0
A5084630459,Astro and Planetary Science,1996,1,8
A5084630459,Astro and Planetary Science,2000,1,12
A5084630459,Botanical Research and Applications,1996,1,8
A5084630459,Cephalopods and Marine Biology,2008,1,14
A5084630459,Coastal and Marine Dynamics,1962,1,0
A5084630459,Coral and Marine Ecosystems Studies,1965,1,13
A5084630459,Diatoms and Algae Research,1960,1,2
A5084630459,Diatoms and Algae Research,1998,3,28
A5084630459,Diatoms and Algae Research,2008,1,6
A5084630459,Diverse multidisciplinary academic research,2001,2,0
A5084630459,Diverse Scientific and Economic Studies,2015,1,0
A5084630459,earthquake and tectonic studies,1989,1,20
A5084630459,"Education, sociology, and vocational training",1983,1,0
A5084630459,Electrical and Electromagnetic Research,1987,1,0
A5084630459,Environmental and Biological Research in Conflict Zones,1966,2,41
A5084630459,Evolution and Paleontology Studies,1964,1,1
A5084630459,Evolution and Paleontology Studies,1980,1,19
A5084630459,Evolution and Paleontology Studies,1985,1,1
A5084630459,Evolution and Paleontology Studies,1987,1,8
A5084630459,Evolution and Paleontology Studies,1999,1,16
A5084630459,Evolution and Paleontology Studies,2005,1,0
A5084630459,Evolution and Paleontology Studies,2006,1,15
A5084630459,Evolution and Paleontology Studies,2009,1,24
A5084630459,Fish Biology and Ecology Studies,1991,1,18
A5084630459,French Historical and Cultural Studies,1975,1,0
A5084630459,French Historical and Cultural Studies,1985,1,0
A5084630459,French Language Learning Methods,2001,2,0
A5084630459,Geochemistry and Elemental Analysis,2020,1,16
A5084630459,Geological and Geochemical Analysis,1980,1,19
A5084630459,Geological and Geochemical Analysis,1989,1,20
A5084630459,Geological and Geochemical Analysis,1991,1,47
A5084630459,Geological and Geochemical Analysis,1995,1,7
A5084630459,Geological and Geochemical Analysis,1997,1,54
A5084630459,Geological and Geochemical Analysis,2000,1,10
A5084630459,Geological and Geochemical Analysis,2004,1,9
A5084630459,Geological and Geochemical Analysis,2018,3,40
A5084630459,Geological and Geochemical Analysis,2019,1,23
A5084630459,Geological and Geophysical Studies,1994,1,21
A5084630459,Geological and Geophysical Studies,1995,1,7
A5084630459,Geological and Geophysical Studies,2000,1,10
A5084630459,Geological and Geophysical Studies,2005,1,60
A5084630459,Geological and Geophysical Studies,2020,1,0
A5084630459,Geological and Geophysical Studies Worldwide,1962,1,0
A5084630459,Geological and Geophysical Studies Worldwide,1966,1,2
A5084630459,Geological and Geophysical Studies Worldwide,1979,1,0
A5084630459,Geological and Geophysical Studies Worldwide,1980,1,6
A5084630459,Geological and Geophysical Studies Worldwide,1981,1,4
A5084630459,Geological and Geophysical Studies Worldwide,1989,1,20
A5084630459,Geological and Geophysical Studies Worldwide,1991,1,47
A5084630459,Geological and Geophysical Studies Worldwide,1998,1,9
A5084630459,Geological and Geophysical Studies Worldwide,1999,2,15
A5084630459,Geological and Geophysical Studies Worldwide,2000,2,33
A5084630459,Geological and Geophysical Studies Worldwide,2002,1,19
A5084630459,Geological and Geophysical Studies Worldwide,2003,1,1
A5084630459,Geological and Geophysical Studies Worldwide,2005,1,14
A5084630459,Geological and Geophysical Studies Worldwide,2007,1,19
A5084630459,Geological and Geophysical Studies Worldwide,2010,1,6
A5084630459,Geological and Geophysical Studies Worldwide,2011,1,2
A5084630459,Geological formations and processes,1965,1,13
A5084630459,Geological formations and processes,1972,1,14
A5084630459,Geological formations and processes,1981,1,26
A5084630459,Geological formations and processes,1987,2,101
A5084630459,Geological formations and processes,1989,2,19
A5084630459,Geological formations and processes,1991,1,47
A5084630459,Geological formations and processes,1994,1,430
A5084630459,Geological formations and processes,2000,2,4
A5084630459,Geological formations and processes,2002,1,19
A5084630459,Geological formations and processes,2004,2,49
A5084630459,Geological formations and processes,2005,2,74
A5084630459,Geological formations and processes,2006,1,15
A5084630459,Geological formations and processes,2009,2,36
A5084630459,Geological Formations and Processes Exploration,1966,2,4
A5084630459,Geological Formations and Processes Exploration,1972,1,14
A5084630459,Geological Formations and Processes Exploration,1979,1,3
A5084630459,Geological Formations and Processes Exploration,1989,1,6
A5084630459,Geological Formations and Processes Exploration,1995,1,7
A5084630459,Geological Formations and Processes Exploration,2018,1,39
A5084630459,Geological Modeling and Analysis,1994,1,430
A5084630459,Geological Studies and Exploration,1976,1,20
A5084630459,Geological Studies and Exploration,1997,1,54
A5084630459,Geological Studies and Exploration,2018,2,39
A5084630459,Geological Studies and Exploration,2020,1,0
A5084630459,Geology and Paleoclimatology Research,1966,2,5
A5084630459,Geology and Paleoclimatology Research,1981,2,30
A5084630459,Geology and Paleoclimatology Research,1982,1,5
A5084630459,Geology and Paleoclimatology Research,1985,1,80
A5084630459,Geology and Paleoclimatology Research,1987,4,130
A5084630459,Geology and Paleoclimatology Research,1989,3,25
A5084630459,Geology and Paleoclimatology Research,1994,1,34
A5084630459,Geology and Paleoclimatology Research,1996,1,8
A5084630459,Geology and Paleoclimatology Research,1997,1,74
A5084630459,Geology and Paleoclimatology Research,1998,1,16
A5084630459,Geology and Paleoclimatology Research,1999,3,59
A5084630459,Geology and Paleoclimatology Research,2000,2,14
A5084630459,Geology and Paleoclimatology Research,2002,1,0
A5084630459,Geology and Paleoclimatology Research,2004,1,40
A5084630459,Geology and Paleoclimatology Research,2005,1,14
A5084630459,Geology and Paleoclimatology Research,2007,1,28
A5084630459,Geology and Paleoclimatology Research,2009,2,51
A5084630459,Geology and Paleoclimatology Research,2010,1,6
A5084630459,Geology and Paleoclimatology Research,2014,1,16
A5084630459,Geology and Paleoclimatology Research,2019,1,23
A5084630459,Geology and Paleoclimatology Research,2021,1,4
A5084630459,Geotourism and Geoheritage Conservation,1962,1,4
A5084630459,Geotourism and Geoheritage Conservation,1981,1,4
A5084630459,Head and Neck Anomalies,2019,1,8
A5084630459,"Health, Medicine and Society",1988,1,4
A5084630459,Hermeneutics and Narrative Identity,1988,1,4
A5084630459,Historical and Literary Analyses,1995,1,8
A5084630459,Historical and Literary Studies,1966,1,0
A5084630459,Historical Art and Culture Studies,1995,1,8
A5084630459,History of Science and Natural History,1966,2,41
A5084630459,History of Science and Natural History,1987,1,0
A5084630459,History of Science and Natural History,2018,1,1
A5084630459,Hydrocarbon exploration and reservoir analysis,1994,1,21
A5084630459,Hydrocarbon exploration and reservoir analysis,2017,1,0
A5084630459,Hydrocarbon exploration and reservoir analysis,2019,1,0
A5084630459,Hydrocarbon exploration and reservoir analysis,2020,1,16
A5084630459,Isotope Analysis in Ecology,1972,1,58
A5084630459,Isotope Analysis in Ecology,1987,1,21
A5084630459,Isotope Analysis in Ecology,2002,1,0
A5084630459,Isotope Analysis in Ecology,2017,1,1
A5084630459,Karst Systems and Hydrogeology,1962,1,0
A5084630459,Language and Culture,1993,1,12
A5084630459,"Law, logistics, and international trade",2019,1,8
A5084630459,Marine and environmental studies,1972,1,58
A5084630459,Marine and environmental studies,1976,1,20
A5084630459,Marine and environmental studies,1979,1,3
A5084630459,Marine and environmental studies,1982,1,47
A5084630459,Marine and environmental studies,1994,1,34
A5084630459,Marine and environmental studies,2002,1,0
A5084630459,Marine and environmental studies,2009,1,27
A5084630459,Marine and environmental studies,2021,1,4
A5084630459,Marine and fisheries research,2008,1,14
A5084630459,Marine Biology and Ecology Research,1997,1,74
A5084630459,Marine Biology and Ecology Research,1999,1,35
A5084630459,Marine Biology and Ecology Research,2008,2,14
A5084630459,Marine Biology and Ecology Research,2017,1,1
A5084630459,Marine Biology and Ecology Research,2018,1,0
A5084630459,Marine Biology and Environmental Chemistry,1972,1,58
A5084630459,Maritime and Coastal Archaeology,1962,2,4
A5084630459,Maritime and Coastal Archaeology,1980,1,6
A5084630459,Maritime and Coastal Archaeology,1982,1,5
A5084630459,Mediterranean and Iberian flora and fauna,1989,1,6
A5084630459,Mediterranean and Iberian flora and fauna,1999,1,2
A5084630459,Mediterranean and Iberian flora and fauna,2005,2,4
A5084630459,Methane Hydrates and Related Phenomena,1994,1,430
A5084630459,Mollusks and Parasites Studies,1959,1,2
A5084630459,Mollusks and Parasites Studies,1960,1,2
A5084630459,Mollusks and Parasites Studies,1998,1,3
A5084630459,Mollusks and Parasites Studies,2005,1,0
A5084630459,Mollusks and Parasites Studies,2018,1,0
A5084630459,National Identity and Symbolism,2015,1,0
A5084630459,Oropharyngeal Anatomy and Pathologies,2019,1,8
A5084630459,Paleontology and Evolutionary Biology,1964,1,1
A5084630459,Paleontology and Evolutionary Biology,1966,1,39
A5084630459,Paleontology and Evolutionary Biology,1985,1,1
A5084630459,Paleontology and Evolutionary Biology,1991,1,18
A5084630459,Paleontology and Evolutionary Biology,1996,1,8
A5084630459,Paleontology and Evolutionary Biology,1999,2,27
A5084630459,Paleontology and Evolutionary Biology,2005,1,0
A5084630459,Paleontology and Evolutionary Biology,2006,1,15
A5084630459,Paleontology and Evolutionary Biology,2007,1,28
A5084630459,Paleontology and Evolutionary Biology,2011,1,2
A5084630459,Paleontology and Stratigraphy of Fossils,1959,1,2
A5084630459,Paleontology and Stratigraphy of Fossils,1960,1,2
A5084630459,Paleontology and Stratigraphy of Fossils,1964,1,1
A5084630459,Paleontology and Stratigraphy of Fossils,1965,1,13
A5084630459,Paleontology and Stratigraphy of Fossils,1972,1,14
A5084630459,Paleontology and Stratigraphy of Fossils,1976,1,20
A5084630459,Paleontology and Stratigraphy of Fossils,1979,1,3
A5084630459,Paleontology and Stratigraphy of Fossils,1980,1,19
A5084630459,Paleontology and Stratigraphy of Fossils,1981,1,26
A5084630459,Paleontology and Stratigraphy of Fossils,1982,1,47
A5084630459,Paleontology and Stratigraphy of Fossils,1985,2,81
A5084630459,Paleontology and Stratigraphy of Fossils,1987,4,130
A5084630459,Paleontology and Stratigraphy of Fossils,1989,2,19
A5084630459,Paleontology and Stratigraphy of Fossils,1994,2,43
A5084630459,Paleontology and Stratigraphy of Fossils,1996,2,16
